Time,Kennedybrücke,Nordbrücke,Südbrücke,Estermannufer,Von-Sandt-Ufer,Rhenusallee,Brühler Straße,Wilhelm-Spiritus-Ufer,Mc Cloy Weg,Weg auf Damm Neil
2020-10-18 08:00:00,60,15,-1,5,20,42,11,39,19,24
2020-10-18 09:00:00,139,38,-1,18,50,57,15,56,50,59
2020-10-18 10:00:00,199,93,-1,53,98,134,14,109,80,122
2020-10-18 11:00:00,239,135,-1,80,170,152,36,207,152,149
2020-10-18 12:00:00,359,133,-1,123,230,251,31,200,201,225
2020-10-18 13:00:00,404,144,-1,114,267,291,39,286,201,230
2020-10-18 14:00:00,403,164,-1,104,227,262,51,252,202,253
2020-10-18 15:00:00,394,124,-1,107,204,295,48,265,156,266
2020-10-18 16:00:00,429,101,-1,94,194,220,44,193,129,221
2020-10-18 17:00:00,388,106,-1,62,190,178,33,232,141,159
2020-10-18 18:00:00,360,67,-1,27,121,112,38,134,87,122
2020-10-18 19:00:00,262,27,-1,4,31,46,24,65,13,60
2020-10-18 20:00:00,140,21,-1,3,9,21,16,25,7,20
2020-10-18 21:00:00,115,14,-1,2,11,7,13,18,4,9
2020-10-18 22:00:00,80,7,-1,0,3,9,12,4,1,5
2020-10-18 23:00:00,75,1,-1,0,1,2,9,1,0,4
2020-10-19 00:00:00,22,3,-1,0,0,0,0,1,0,0
2020-10-19 01:00:00,10,4,-1,0,0,1,3,0,1,0
2020-10-19 02:00:00,11,1,-1,0,0,0,5,0,0,3
2020-10-19 03:00:00,8,2,-1,0,1,0,1,1,0,0
2020-10-19 04:00:00,19,9,-1,0,0,1,12,1,1,1
2020-10-19 05:00:00,98,16,-1,2,7,6,20,6,0,6
2020-10-19 06:00:00,312,63,-1,20,30,45,64,69,25,44
2020-10-19 07:00:00,693,79,-1,36,86,101,108,191,64,95
2020-10-19 08:00:00,733,79,-1,32,146,154,115,340,63,128
2020-10-19 09:00:00,504,34,-1,16,75,108,72,175,29,98
2020-10-19 10:00:00,421,39,-1,39,70,98,71,131,55,107
2020-10-19 11:00:00,439,48,-1,55,126,127,75,152,110,129
2020-10-19 12:00:00,544,67,-1,64,160,164,104,227,118,143
2020-10-19 13:00:00,553,82,-1,48,141,177,85,171,125,178
2020-10-19 14:00:00,661,68,-1,78,122,160,101,175,118,174
2020-10-19 15:00:00,747,119,-1,79,211,245,115,257,159,205
2020-10-19 16:00:00,901,167,-1,98,245,257,133,357,151,295
2020-10-19 17:00:00,1144,169,-1,109,228,370,157,442,158,346
2020-10-19 18:00:00,844,136,-1,63,156,232,118,311,105,252
2020-10-19 19:00:00,552,59,-1,21,57,79,80,164,34,74
2020-10-19 20:00:00,294,37,-1,7,19,41,37,43,16,48
2020-10-19 21:00:00,203,21,-1,4,7,21,34,28,3,23
2020-10-19 22:00:00,168,11,-1,2,5,20,29,13,1,12
2020-10-19 23:00:00,72,5,-1,0,4,4,21,10,0,4
2020-10-20 00:00:00,40,5,-1,1,1,2,11,3,0,1
2020-10-20 01:00:00,24,3,-1,0,0,2,9,2,1,0
2020-10-20 02:00:00,7,1,-1,3,0,0,2,2,0,2
2020-10-20 03:00:00,14,2,-1,0,4,1,4,1,4,0
2020-10-20 04:00:00,20,4,-1,0,1,0,8,0,1,0
2020-10-20 05:00:00,79,24,-1,3,7,8,21,10,3,5
2020-10-20 06:00:00,310,72,-1,19,31,45,59,76,19,44
2020-10-20 07:00:00,677,81,-1,38,76,106,124,174,68,92
2020-10-20 08:00:00,807,80,-1,36,168,169,119,344,61,153
2020-10-20 09:00:00,526,46,-1,22,79,80,84,205,32,80
2020-10-20 10:00:00,431,52,-1,34,66,97,77,118,38,95
2020-10-20 11:00:00,458,47,-1,37,77,112,71,117,68,117
2020-10-20 12:00:00,446,47,-1,38,50,81,61,118,53,75
2020-10-20 13:00:00,535,32,-1,32,78,96,78,106,56,102
2020-10-20 14:00:00,552,76,-1,47,61,87,81,146,43,95
2020-10-20 15:00:00,644,74,-1,22,130,95,135,152,81,105
2020-10-20 16:00:00,764,95,-1,42,102,117,106,201,65,112
2020-10-20 17:00:00,818,111,-1,42,112,175,133,270,76,150
2020-10-20 18:00:00,618,77,-1,27,85,115,96,203,61,122
2020-10-20 19:00:00,438,33,-1,8,33,49,43,79,27,65
2020-10-20 20:00:00,295,25,-1,7,24,29,32,50,15,24
2020-10-20 21:00:00,196,8,-1,4,10,15,26,25,4,23
2020-10-20 22:00:00,152,10,-1,2,6,9,37,15,10,14
2020-10-20 23:00:00,80,5,-1,2,6,6,28,5,2,2
2020-10-21 00:00:00,40,4,-1,1,0,2,18,1,0,0
2020-10-21 01:00:00,11,1,-1,0,1,2,1,2,0,0
2020-10-21 02:00:00,7,1,-1,0,0,1,2,0,0,1
2020-10-21 03:00:00,9,2,-1,0,2,1,1,3,0,0
2020-10-21 04:00:00,10,1,-1,0,0,1,1,0,1,1
2020-10-21 05:00:00,61,12,-1,1,5,4,11,6,2,3
2020-10-21 06:00:00,189,51,-1,8,23,25,28,56,20,18
2020-10-21 07:00:00,450,52,-1,31,57,67,67,130,49,62
2020-10-21 08:00:00,469,50,-1,23,111,98,64,207,35,84
2020-10-21 09:00:00,365,23,-1,5,52,58,32,108,27,53
2020-10-21 10:00:00,296,18,-1,15,41,53,35,77,16,49
2020-10-21 11:00:00,337,42,-1,29,64,61,39,100,60,99
2020-10-21 12:00:00,395,34,-1,38,95,87,42,122,78,88
2020-10-21 13:00:00,406,57,-1,46,86,100,52,119,67,118
2020-10-21 14:00:00,484,77,-1,45,112,166,47,160,98,161
2020-10-21 15:00:00,565,103,-1,76,214,245,84,243,132,198
2020-10-21 16:00:00,856,204,-1,90,290,357,104,379,231,352
2020-10-21 17:00:00,929,194,-1,134,320,440,110,454,210,423
2020-10-21 18:00:00,834,133,-1,58,203,317,68,334,183,309
2020-10-21 19:00:00,535,65,-1,21,88,109,42,151,59,132
2020-10-21 20:00:00,327,31,-1,11,22,47,38,72,17,51
2020-10-21 21:00:00,208,17,-1,6,23,23,21,32,17,26
2020-10-21 22:00:00,183,13,-1,3,17,19,28,21,9,22
2020-10-21 23:00:00,116,5,-1,0,7,9,9,13,2,8
2020-10-22 00:00:00,52,4,-1,4,0,5,5,5,1,2
2020-10-22 01:00:00,18,3,-1,2,0,2,5,3,1,3
2020-10-22 02:00:00,9,1,-1,0,1,3,1,1,2,2
2020-10-22 03:00:00,5,4,-1,0,0,1,1,1,0,1
2020-10-22 04:00:00,11,3,-1,0,1,0,4,1,1,0
2020-10-22 05:00:00,66,21,-1,2,11,7,14,14,4,6
2020-10-22 06:00:00,216,57,-1,15,29,39,41,56,27,31
2020-10-22 07:00:00,413,66,-1,29,56,58,70,123,45,61
2020-10-22 08:00:00,495,59,-1,18,109,96,63,231,44,97
2020-10-22 09:00:00,382,30,-1,7,62,70,51,144,35,60
2020-10-22 10:00:00,317,37,-1,17,75,63,43,100,57,68
2020-10-22 11:00:00,393,51,-1,31,99,118,65,134,96,111
2020-10-22 12:00:00,439,80,-1,53,105,148,63,174,101,165
2020-10-22 13:00:00,541,93,-1,49,187,215,80,219,131,202
2020-10-22 14:00:00,591,136,-1,110,213,240,78,233,156,242
2020-10-22 15:00:00,667,137,-1,102,268,286,84,295,219,286
2020-10-22 16:00:00,843,195,-1,118,239,290,85,345,217,336
2020-10-22 17:00:00,888,167,-1,73,262,378,102,385,205,343
2020-10-22 18:00:00,764,139,-1,43,179,261,63,318,147,285
2020-10-22 19:00:00,536,66,-1,16,89,99,66,143,44,120
2020-10-22 20:00:00,290,25,-1,10,19,28,25,49,13,36
2020-10-22 21:00:00,179,16,-1,6,13,23,20,38,11,24
2020-10-22 22:00:00,157,2,-1,2,13,20,17,31,2,19
2020-10-22 23:00:00,86,6,-1,2,8,4,9,5,5,6
2020-10-23 00:00:00,40,3,-1,0,1,3,6,3,0,1
2020-10-23 01:00:00,31,1,-1,0,1,0,6,1,0,3
2020-10-23 02:00:00,7,4,-1,0,0,0,1,0,0,0
2020-10-23 03:00:00,14,0,-1,0,1,2,2,1,1,0
2020-10-23 04:00:00,12,4,-1,0,0,1,1,1,1,1
2020-10-23 05:00:00,56,22,-1,3,4,6,16,5,2,5
2020-10-23 06:00:00,172,36,-1,9,23,24,29,41,11,24
2020-10-23 07:00:00,347,47,-1,22,33,59,53,79,32,49
2020-10-23 08:00:00,402,38,-1,16,71,70,56,139,23,71
2020-10-23 09:00:00,323,18,-1,7,34,45,50,104,17,37
2020-10-23 10:00:00,305,25,-1,6,34,47,35,57,23,55
2020-10-23 11:00:00,338,18,-1,25,55,58,52,81,46,54
2020-10-23 12:00:00,393,38,-1,28,69,55,59,82,46,65
2020-10-23 13:00:00,420,62,-1,35,67,75,70,103,46,105
2020-10-23 14:00:00,489,66,-1,36,95,96,70,119,63,108
2020-10-23 15:00:00,541,60,-1,39,120,127,68,166,96,102
2020-10-23 16:00:00,419,44,-1,17,68,74,37,111,82,57
2020-10-23 17:00:00,463,65,-1,19,61,93,53,114,38,92
2020-10-23 18:00:00,465,53,-1,37,86,80,44,107,64,103
2020-10-23 19:00:00,357,29,-1,11,45,32,36,67,19,39
2020-10-23 20:00:00,194,18,-1,3,9,14,30,35,9,19
2020-10-23 21:00:00,148,8,-1,0,8,12,18,17,6,12
2020-10-23 22:00:00,115,5,-1,2,13,5,13,23,2,11
2020-10-23 23:00:00,105,4,-1,0,6,3,22,8,5,4
2020-10-24 00:00:00,64,3,-1,3,10,4,4,6,2,4
2020-10-24 01:00:00,47,3,-1,3,4,4,5,6,2,5
2020-10-24 02:00:00,15,3,-1,0,3,2,3,3,1,0
2020-10-24 03:00:00,23,1,-1,0,1,1,3,0,0,1
2020-10-24 04:00:00,15,1,-1,0,0,2,3,0,1,1
2020-10-24 05:00:00,19,6,-1,0,0,3,5,2,1,1
2020-10-24 06:00:00,33,4,-1,3,10,7,12,6,3,3
2020-10-24 07:00:00,50,9,-1,2,5,16,13,9,7,12
2020-10-24 08:00:00,112,17,-1,11,16,36,29,47,18,30
2020-10-24 09:00:00,241,30,-1,15,77,74,40,76,53,84
2020-10-24 10:00:00,344,73,-1,32,107,112,57,124,92,135
2020-10-24 11:00:00,484,110,-1,70,149,179,64,180,158,180
2020-10-24 12:00:00,536,141,-1,125,242,257,91,277,173,253
2020-10-24 13:00:00,608,141,-1,117,226,285,70,277,243,290
2020-10-24 14:00:00,554,128,-1,122,244,280,64,260,204,235
2020-10-24 15:00:00,554,145,-1,117,240,256,68,283,189,250
2020-10-24 16:00:00,496,115,-1,99,227,265,45,278,146,236
2020-10-24 17:00:00,452,97,-1,55,190,235,54,237,112,243
2020-10-24 18:00:00,446,85,-1,37,104,158,40,193,65,169
2020-10-24 19:00:00,279,25,-1,14,27,35,16,68,21,42
2020-10-24 20:00:00,234,14,-1,7,14,27,14,25,14,26
2020-10-24 21:00:00,152,11,-1,5,14,11,22,27,11,19
2020-10-24 22:00:00,132,17,-1,7,11,11,11,22,6,13
2020-10-24 23:00:00,107,7,-1,0,8,13,9,12,6,18
2020-10-25 00:00:00,68,3,-1,0,4,9,8,8,1,3
2020-10-25 01:00:00,59,9,-1,1,0,3,17,6,2,4
2020-10-25 02:00:00,47,2,-1,0,3,4,7,4,0,8
2020-10-25 03:00:00,7,0,-1,0,1,0,1,3,0,1
2020-10-25 04:00:00,8,1,-1,0,0,1,0,0,0,0
2020-10-25 05:00:00,8,6,-1,1,5,1,7,4,1,1
2020-10-25 06:00:00,15,2,-1,3,7,4,3,5,5,7
2020-10-25 07:00:00,36,14,-1,5,25,27,1,22,12,24
2020-10-25 08:00:00,84,31,-1,10,35,56,8,51,33,49
2020-10-25 09:00:00,171,50,-1,31,72,100,16,98,57,75
2020-10-25 10:00:00,232,92,-1,51,156,156,36,164,123,147
2020-10-25 11:00:00,222,102,-1,71,136,200,27,204,108,166
2020-10-25 12:00:00,284,95,-1,51,145,112,36,164,95,136
2020-10-25 13:00:00,279,75,-1,30,130,107,29,186,86,131
2020-10-25 14:00:00,163,42,-1,23,80,64,25,100,60,73
2020-10-25 15:00:00,193,25,-1,23,56,48,22,60,51,57
2020-10-25 16:00:00,199,30,-1,39,75,46,20,102,62,48
2020-10-25 17:00:00,270,36,-1,17,77,64,15,55,47,70
2020-10-25 18:00:00,205,18,-1,3,23,20,6,29,20,20
2020-10-25 19:00:00,158,8,-1,4,14,15,8,30,6,16
2020-10-25 20:00:00,106,8,-1,2,2,13,18,15,4,7
2020-10-25 21:00:00,84,4,-1,0,5,9,3,10,2,4
2020-10-25 22:00:00,62,3,-1,0,5,3,4,4,4,7
2020-10-25 23:00:00,42,3,-1,0,4,0,4,6,2,1
2020-10-26 00:00:00,22,2,-1,0,0,2,5,1,0,1
2020-10-26 01:00:00,8,1,-1,0,0,0,4,0,0,0
2020-10-26 02:00:00,6,2,-1,1,0,1,0,0,0,1
2020-10-26 03:00:00,5,0,-1,0,1,0,0,1,0,2
2020-10-26 04:00:00,0,0,-1,0,0,0,0,0,1,0
2020-10-26 05:00:00,62,20,-1,2,6,4,12,13,2,3
2020-10-26 06:00:00,260,62,-1,17,30,51,50,76,23,48
2020-10-26 07:00:00,870,151,-1,64,139,181,139,257,84,211
2020-10-26 08:00:00,715,86,-1,40,196,137,93,339,74,129
2020-10-26 09:00:00,449,41,-1,13,57,58,49,130,39,77
2020-10-26 10:00:00,315,39,-1,12,45,70,43,76,39,83
2020-10-26 11:00:00,365,57,-1,32,69,86,35,127,65,101
2020-10-26 12:00:00,422,54,-1,43,63,90,58,109,59,115
2020-10-26 13:00:00,510,63,-1,37,105,111,87,159,61,147
2020-10-26 14:00:00,554,98,-1,48,118,174,76,180,82,177
2020-10-26 15:00:00,671,117,-1,41,192,191,103,261,120,209
2020-10-26 16:00:00,838,135,-1,66,205,181,133,296,140,216
2020-10-26 17:00:00,855,152,-1,56,171,218,107,285,112,201
2020-10-26 18:00:00,634,70,-1,20,89,117,74,197,62,110
2020-10-26 19:00:00,365,47,-1,9,32,63,50,98,22,55
2020-10-26 20:00:00,213,29,-1,2,18,23,41,38,7,32
2020-10-26 21:00:00,139,13,-1,2,6,16,21,21,6,19
2020-10-26 22:00:00,119,12,-1,0,8,7,16,11,2,9
2020-10-26 23:00:00,55,7,-1,1,1,0,5,3,0,1
2020-10-27 00:00:00,18,1,-1,0,0,0,2,0,2,0
2020-10-27 01:00:00,14,0,-1,0,0,1,2,0,2,0
2020-10-27 02:00:00,7,0,-1,0,0,0,0,0,0,0
2020-10-27 03:00:00,5,0,-1,0,1,1,3,1,2,0
2020-10-27 04:00:00,18,2,-1,1,3,3,4,1,0,1
2020-10-27 05:00:00,83,32,-1,3,4,7,14,11,2,9
2020-10-27 06:00:00,292,82,-1,24,33,54,52,81,28,45
2020-10-27 07:00:00,904,169,-1,63,154,214,142,301,91,266
2020-10-27 08:00:00,802,123,-1,40,221,212,100,394,84,185
2020-10-27 09:00:00,464,62,-1,28,106,101,56,191,62,98
2020-10-27 10:00:00,351,38,-1,42,77,87,52,113,46,87
2020-10-27 11:00:00,384,59,-1,42,99,112,50,139,71,104
2020-10-27 12:00:00,471,71,-1,36,96,101,64,163,50,130
2020-10-27 13:00:00,580,90,-1,35,96,134,70,160,78,167
2020-10-27 14:00:00,574,93,-1,51,102,139,79,157,68,147
2020-10-27 15:00:00,648,99,-1,53,150,168,96,218,106,169
2020-10-27 16:00:00,821,158,-1,67,152,184,129,279,106,215
2020-10-27 17:00:00,820,119,-1,47,170,209,124,274,107,178
2020-10-27 18:00:00,651,92,-1,22,79,107,66,189,54,134
2020-10-27 19:00:00,425,46,-1,9,38,65,58,102,31,73
2020-10-27 20:00:00,260,20,-1,3,9,18,32,29,12,28
2020-10-27 21:00:00,207,9,-1,2,5,14,18,16,3,23
2020-10-27 22:00:00,127,11,-1,0,2,5,21,12,1,6
2020-10-27 23:00:00,60,7,-1,5,3,2,13,6,2,2
2020-10-28 00:00:00,18,1,-1,0,0,0,2,1,1,1
2020-10-28 01:00:00,7,0,-1,0,0,1,1,1,0,1
2020-10-28 02:00:00,2,1,-1,0,0,0,0,0,0,0
2020-10-28 03:00:00,8,0,-1,0,1,0,1,1,0,1
2020-10-28 04:00:00,11,4,-1,0,0,3,3,1,0,2
2020-10-28 05:00:00,59,19,-1,6,6,6,14,12,6,5
2020-10-28 06:00:00,265,70,-1,11,29,36,44,70,17,39
2020-10-28 07:00:00,810,150,-1,48,134,174,143,232,81,197
2020-10-28 08:00:00,752,86,-1,43,193,158,111,382,73,162
2020-10-28 09:00:00,431,54,-1,19,87,80,71,182,42,73
2020-10-28 10:00:00,352,43,-1,23,71,69,49,104,44,81
2020-10-28 11:00:00,412,57,-1,44,84,101,51,126,73,116
2020-10-28 12:00:00,481,69,-1,40,108,143,69,166,88,138
2020-10-28 13:00:00,551,81,-1,52,120,137,77,190,90,154
2020-10-28 14:00:00,572,93,-1,52,129,170,66,198,110,197
2020-10-28 15:00:00,647,163,-1,53,196,200,104,257,133,223
2020-10-28 16:00:00,809,152,-1,61,171,244,125,297,120,242
2020-10-28 17:00:00,791,132,-1,39,181,211,111,307,125,222
2020-10-28 18:00:00,585,81,-1,11,68,103,56,177,56,85
2020-10-28 19:00:00,403,33,-1,10,36,39,45,73,24,41
2020-10-28 20:00:00,227,28,-1,3,19,34,29,48,10,31
2020-10-28 21:00:00,180,12,-1,7,9,25,16,27,7,21
2020-10-28 22:00:00,120,6,-1,0,2,13,21,15,1,13
2020-10-28 23:00:00,63,4,-1,0,4,6,9,3,1,6
2020-10-29 00:00:00,28,1,-1,0,0,1,1,0,1,0
2020-10-29 01:00:00,11,2,-1,0,1,0,3,1,0,1
2020-10-29 02:00:00,3,1,-1,0,0,1,0,1,0,0
2020-10-29 03:00:00,6,0,-1,0,1,0,0,1,0,0
2020-10-29 04:00:00,11,6,-1,1,0,1,1,0,0,0
2020-10-29 05:00:00,55,21,-1,5,7,4,13,11,3,3
2020-10-29 06:00:00,219,60,-1,17,22,37,32,56,21,34
2020-10-29 07:00:00,827,129,-1,38,102,169,103,198,78,215
2020-10-29 08:00:00,709,89,-1,27,168,147,102,344,67,148
2020-10-29 09:00:00,436,45,-1,21,74,87,62,155,39,89
2020-10-29 10:00:00,338,42,-1,21,53,69,46,89,54,76
2020-10-29 11:00:00,383,45,-1,23,88,99,57,112,59,107
2020-10-29 12:00:00,416,55,-1,25,64,100,52,119,48,91
2020-10-29 13:00:00,562,69,-1,16,81,121,75,136,51,138
2020-10-29 14:00:00,501,72,-1,22,65,92,70,122,60,110
2020-10-29 15:00:00,497,63,-1,17,74,91,93,132,32,105
2020-10-29 16:00:00,663,99,-1,34,80,106,91,175,44,98
2020-10-29 17:00:00,601,62,-1,19,65,103,70,183,38,107
2020-10-29 18:00:00,459,46,-1,14,44,61,53,123,20,56
2020-10-29 19:00:00,307,24,-1,7,20,20,35,50,24,34
2020-10-29 20:00:00,168,14,-1,1,8,10,23,13,7,10
2020-10-29 21:00:00,137,8,-1,3,1,11,13,20,1,10
2020-10-29 22:00:00,86,2,-1,0,4,4,15,12,1,1
2020-10-29 23:00:00,54,5,-1,0,2,5,3,5,1,6
2020-10-30 00:00:00,28,4,-1,1,0,2,5,1,0,1
2020-10-30 01:00:00,14,0,-1,0,0,0,4,1,1,1
2020-10-30 02:00:00,3,0,-1,0,0,0,0,0,0,0
2020-10-30 03:00:00,10,0,-1,0,2,0,2,2,1,0
2020-10-30 04:00:00,12,3,-1,0,1,3,2,1,1,2
2020-10-30 05:00:00,54,18,-1,1,5,3,14,7,2,2
2020-10-30 06:00:00,208,43,-1,18,18,38,39,53,21,31
2020-10-30 07:00:00,701,103,-1,34,103,131,111,179,68,175
2020-10-30 08:00:00,587,76,-1,27,110,116,102,223,40,117
2020-10-30 09:00:00,405,33,-1,16,63,76,60,147,39,91
2020-10-30 10:00:00,370,44,-1,37,65,86,40,99,44,83
2020-10-30 11:00:00,399,33,-1,27,83,94,57,130,51,106
2020-10-30 12:00:00,481,52,-1,27,84,98,87,131,63,87
2020-10-30 13:00:00,635,85,-1,38,84,129,95,139,56,149
2020-10-30 14:00:00,626,92,-1,50,89,131,84,166,52,157
2020-10-30 15:00:00,611,103,-1,42,136,158,78,213,99,136
2020-10-30 16:00:00,637,96,-1,36,111,161,81,177,97,135
2020-10-30 17:00:00,622,90,-1,24,92,115,67,178,66,123
2020-10-30 18:00:00,519,49,-1,15,60,95,45,116,39,105
2020-10-30 19:00:00,397,34,-1,5,27,55,36,95,17,62
2020-10-30 20:00:00,263,33,-1,3,21,26,18,44,10,31
2020-10-30 21:00:00,171,17,-1,6,12,14,21,24,6,22
2020-10-30 22:00:00,180,6,-1,4,7,11,17,22,6,13
2020-10-30 23:00:00,151,6,-1,2,7,14,12,10,5,9
2020-10-31 00:00:00,73,8,-1,4,2,5,16,7,1,3
2020-10-31 01:00:00,48,3,-1,0,2,0,6,9,2,1
2020-10-31 02:00:00,23,2,-1,0,2,2,1,3,1,3
2020-10-31 03:00:00,10,0,-1,1,1,0,3,0,0,0
2020-10-31 04:00:00,14,2,-1,1,1,1,1,0,1,1
2020-10-31 05:00:00,18,4,-1,3,3,3,8,1,0,2
2020-10-31 06:00:00,33,5,-1,4,2,8,8,9,3,4
2020-10-31 07:00:00,70,16,-1,8,12,15,13,16,8,12
2020-10-31 08:00:00,144,35,-1,17,44,47,15,61,37,47
2020-10-31 09:00:00,287,62,-1,32,67,84,45,80,66,100
2020-10-31 10:00:00,466,114,-1,56,154,226,40,171,134,209
2020-10-31 11:00:00,568,191,-1,150,252,325,55,306,245,355
2020-10-31 12:00:00,771,241,-1,172,350,452,93,427,356,405
2020-10-31 13:00:00,778,240,-1,176,432,550,90,427,389,473
2020-10-31 14:00:00,899,255,-1,223,419,655,53,503,350,662
2020-10-31 15:00:00,872,315,-1,181,408,665,67,518,284,651
2020-10-31 16:00:00,850,240,-1,119,332,572,86,367,274,511
2020-10-31 17:00:00,678,141,-1,57,187,256,63,299,179,308
2020-10-31 18:00:00,439,44,-1,20,68,71,46,87,47,81
2020-10-31 19:00:00,314,19,-1,1,31,25,19,33,15,38
2020-10-31 20:00:00,239,14,-1,4,11,31,16,22,5,38
2020-10-31 21:00:00,107,18,-1,0,11,13,14,10,7,11
2020-10-31 22:00:00,111,5,-1,0,5,8,12,4,3,10
2020-10-31 23:00:00,126,8,-1,1,7,5,4,16,2,9
2020-11-01 00:00:00,76,3,-1,0,3,5,7,8,5,12
2020-11-01 01:00:00,39,8,-1,3,2,2,14,5,2,2
2020-11-01 02:00:00,45,3,-1,0,3,7,2,1,2,10
2020-11-01 03:00:00,18,1,-1,3,0,0,1,3,0,0
2020-11-01 04:00:00,11,2,-1,0,1,2,5,1,0,2
2020-11-01 05:00:00,14,2,-1,0,2,4,3,5,0,6
2020-11-01 06:00:00,20,4,-1,3,9,4,4,5,3,5
2020-11-01 07:00:00,19,13,-1,4,12,16,1,14,9,12
2020-11-01 08:00:00,66,28,-1,5,26,38,6,38,24,31
2020-11-01 09:00:00,125,37,-1,19,57,71,8,72,51,66
2020-11-01 10:00:00,209,84,-1,39,98,119,32,139,69,140
2020-11-01 11:00:00,226,95,-1,36,124,168,30,166,81,147
2020-11-01 12:00:00,299,64,-1,47,89,119,24,158,91,115
2020-11-01 13:00:00,268,72,-1,49,113,122,28,132,73,127
2020-11-01 14:00:00,298,55,-1,50,96,157,34,143,60,152
2020-11-01 15:00:00,301,62,-1,51,155,121,31,160,96,147
2020-11-01 16:00:00,372,86,-1,36,144,165,37,234,117,160
2020-11-01 17:00:00,353,80,-1,22,102,135,33,147,74,149
2020-11-01 18:00:00,331,22,-1,7,39,45,24,76,25,53
2020-11-01 19:00:00,212,15,-1,2,18,26,22,38,10,31
2020-11-01 20:00:00,165,7,-1,0,9,13,17,26,4,26
2020-11-01 21:00:00,86,8,-1,1,6,10,16,16,4,10
2020-11-01 22:00:00,75,6,-1,0,3,10,9,9,1,6
2020-11-01 23:00:00,40,3,-1,0,0,1,7,5,0,5
2020-11-02 00:00:00,10,2,-1,0,1,3,1,2,1,2
2020-11-02 01:00:00,7,1,-1,0,1,0,2,0,1,0
2020-11-02 02:00:00,4,3,-1,0,1,1,2,0,2,1
2020-11-02 03:00:00,5,0,-1,0,1,0,3,1,0,0
2020-11-02 04:00:00,13,5,-1,0,0,1,3,0,0,1
2020-11-02 05:00:00,81,31,-1,2,8,8,12,18,6,6
2020-11-02 06:00:00,252,75,-1,24,34,55,45,63,22,52
2020-11-02 07:00:00,854,157,-1,65,118,182,109,230,82,223
2020-11-02 08:00:00,758,100,-1,41,146,164,101,328,67,154
2020-11-02 09:00:00,394,44,-1,21,80,88,58,156,57,101
2020-11-02 10:00:00,301,39,-1,12,77,76,44,100,52,90
2020-11-02 11:00:00,378,62,-1,50,109,89,41,130,77,109
2020-11-02 12:00:00,420,75,-1,61,130,127,58,158,107,141
2020-11-02 13:00:00,563,101,-1,56,151,181,84,207,116,185
2020-11-02 14:00:00,539,121,-1,62,168,172,87,195,120,177
2020-11-02 15:00:00,620,132,-1,61,207,221,94,265,158,249
2020-11-02 16:00:00,910,214,-1,83,273,288,126,366,194,309
2020-11-02 17:00:00,774,157,-1,61,200,238,93,337,133,223
2020-11-02 18:00:00,483,66,-1,21,83,106,51,183,60,117
2020-11-02 19:00:00,203,23,-1,7,37,29,47,55,24,16
2020-11-02 20:00:00,127,10,-1,3,12,10,4,26,3,10
2020-11-02 21:00:00,77,11,-1,0,9,6,10,16,4,8
2020-11-02 22:00:00,40,6,-1,0,1,5,6,8,1,3
2020-11-02 23:00:00,32,1,-1,0,2,2,3,1,0,1
2020-11-03 00:00:00,10,2,-1,1,0,0,1,5,2,0
2020-11-03 01:00:00,9,1,-1,0,1,0,2,1,3,2
2020-11-03 02:00:00,9,0,-1,0,0,0,2,1,0,0
2020-11-03 03:00:00,5,0,-1,0,1,0,0,1,0,0
2020-11-03 04:00:00,10,3,-1,0,0,1,6,0,0,1
2020-11-03 05:00:00,84,30,-1,2,6,8,11,14,6,5
2020-11-03 06:00:00,259,74,-1,20,36,50,35,79,23,49
2020-11-03 07:00:00,899,144,-1,51,140,181,129,276,81,192
2020-11-03 08:00:00,795,102,-1,31,202,188,124,360,80,172
2020-11-03 09:00:00,439,59,-1,19,92,95,69,164,59,94
2020-11-03 10:00:00,355,73,-1,41,74,112,62,105,56,105
2020-11-03 11:00:00,390,71,-1,49,119,130,71,147,128,136
2020-11-03 12:00:00,545,93,-1,54,128,186,78,208,83,201
2020-11-03 13:00:00,627,121,-1,62,136,207,104,199,111,222
2020-11-03 14:00:00,567,92,-1,43,135,169,68,170,106,160
2020-11-03 15:00:00,687,145,-1,69,202,187,118,256,143,226
2020-11-03 16:00:00,921,177,-1,110,225,249,122,349,122,245
2020-11-03 17:00:00,786,128,-1,47,140,185,97,242,101,176
2020-11-03 18:00:00,555,75,-1,28,68,97,42,192,38,96
2020-11-03 19:00:00,270,40,-1,12,35,60,37,88,14,46
2020-11-03 20:00:00,157,14,-1,1,12,22,30,39,5,18
2020-11-03 21:00:00,98,8,-1,0,7,19,15,12,2,20
2020-11-03 22:00:00,62,6,-1,0,1,6,11,11,3,7
2020-11-03 23:00:00,44,2,-1,0,0,1,6,5,0,3
2020-11-04 00:00:00,20,2,-1,0,0,3,6,4,0,1
2020-11-04 01:00:00,10,1,-1,0,0,1,1,2,0,1
2020-11-04 02:00:00,4,0,-1,0,0,0,3,1,1,0
2020-11-04 03:00:00,7,1,-1,0,1,1,5,1,2,1
2020-11-04 04:00:00,18,2,-1,0,0,2,5,1,0,2
2020-11-04 05:00:00,82,25,-1,6,7,11,9,11,9,8
2020-11-04 06:00:00,255,54,-1,24,26,46,52,71,16,38
2020-11-04 07:00:00,835,138,-1,58,118,180,121,212,85,229
