Datetime,Temperature (°C)
2021-04-19,9.191666666666666
2021-04-20,10.591666666666667
2021-04-21,10.595833333333333
2021-04-22,6.970833333333334
2021-04-23,8.129166666666666
2021-04-24,8.375
2021-04-25,6.8875
2021-04-26,8.220833333333333
2021-04-27,9.941666666666666
2021-04-28,13.166666666666666
2021-04-29,9.695833333333333
2021-04-30,7.854166666666667
2021-05-01,9.008333333333333
2021-05-02,7.145833333333333
2021-05-03,8.65
2021-05-04,10.370833333333334
2021-05-05,6.6875
2021-05-06,7.041666666666667
2021-05-07,6.229166666666667
2021-05-08,11.179166666666667
2021-05-09,19.929166666666667
2021-05-10,18.087500000000002
2021-05-11,13.275
2021-05-12,12.658333333333333
2021-05-13,12.583333333333334
2021-05-14,11.583333333333334
2021-05-15,10.741666666666667
2021-05-16,10.408333333333333
2021-05-17,11.404166666666667
2021-05-18,10.508333333333333
2021-05-19,11.058333333333332
2021-05-20,12.5
2021-05-21,13.391666666666666
2021-05-22,10.695833333333333
2021-05-23,11.8125
2021-05-24,12.691666666666668
2021-05-25,8.916666666666666
2021-05-26,9.795833333333333
2021-05-27,10.429166666666667
2021-05-28,13.054166666666667
2021-05-29,13.804166666666667
2021-05-30,14.85
2021-05-31,16.995833333333334
2021-06-01,18.033333333333335
2021-06-02,20.320833333333333
2021-06-03,19.216666666666665
2021-06-04,20.016666666666666
2021-06-05,16.604166666666668
2021-06-06,14.9125
2021-06-07,17.183333333333334
2021-06-08,18.625
2021-06-09,20.020833333333332
2021-06-10,20.658333333333335
2021-06-11,20.758333333333333
2021-06-12,18.570833333333333
2021-06-13,16.816666666666666
2021-06-14,20.7
2021-06-15,20.787499999999998
2021-06-16,24.1375
2021-06-17,26.820833333333336
2021-06-18,25.849999999999998
2021-06-19,24.34583333333333
2021-06-20,22.270833333333332
2021-06-21,18.1375
2021-06-22,14.4375
2021-06-23,15.85
2021-06-24,16.370833333333334
2021-06-25,17.75
2021-06-26,19.2375
2021-06-27,20.2
2021-06-28,21.84583333333333
2021-06-29,18.845833333333335
2021-06-30,15.683333333333332
2021-07-01,13.358333333333334
2021-07-02,17.020833333333332
2021-07-03,18.858333333333334
2021-07-04,17.004166666666666
2021-07-05,17.666666666666668
2021-07-06,18.795833333333334
2021-07-07,19.087500000000002
2021-07-08,16.695833333333333
2021-07-09,17.400000000000002
2021-07-10,18.425
2021-07-11,17.679166666666667
2021-07-12,19.287499999999998
2021-07-13,18.337500000000002
2021-07-14,16.5375
2021-07-15,18.7375
2021-07-16,17.454166666666666
2021-07-17,19.754166666666666
2021-07-18,20.6625
2021-07-19,17.770833333333332
2021-07-20,17.345833333333335
2021-07-21,18.795833333333334
2021-07-22,19.9375
2021-07-23,19.804166666666667
2021-07-24,18.1375
2021-07-25,19.770833333333332
2021-07-26,19.929166666666667
2021-07-27,17.758333333333333
2021-07-28,18.925
2021-07-29,17.6125
2021-07-30,19.608333333333334
2021-07-31,17.45
2021-08-01,16.579166666666666
2021-08-02,15.441666666666668
2021-08-03,14.254166666666668
2021-08-04,16.4375
2021-08-05,17.504166666666666
2021-08-06,18.279166666666665
2021-08-07,17.783333333333335
2021-08-08,16.650000000000002
2021-08-09,17.370833333333334
2021-08-10,17.304166666666667
2021-08-11,19.033333333333335
2021-08-12,20.599999999999998
2021-08-13,20.420833333333334
2021-08-14,20.145833333333332
2021-08-15,21.204166666666666
2021-08-16,15.362499999999999
2021-08-17,13.783333333333333
2021-08-18,16.108333333333334
2021-08-19,17.087500000000002
2021-08-20,17.116666666666667
2021-08-21,19.345833333333335
2021-08-22,17.941666666666666
2021-08-23,16.945833333333333
2021-08-24,16.033333333333335
2021-08-25,16.295833333333334
2021-08-26,14.891666666666666
2021-08-27,13.833333333333334
2021-08-28,15.220833333333333
2021-08-29,14.495833333333332
2021-08-30,16.679166666666667
2021-08-31,15.512500000000001
2021-09-01,14.458333333333334
2021-09-02,15.658333333333333
2021-09-03,18.083333333333332
2021-09-04,18.025000000000002
2021-09-05,19.041666666666668
2021-09-06,18.75
2021-09-07,18.258333333333333
2021-09-08,19.566666666666666
2021-09-09,20.495833333333334
2021-09-10,20.291666666666668
2021-09-11,18.483333333333334
2021-09-12,16.712500000000002
2021-09-13,15.5625
2021-09-14,18.7
2021-09-15,19.087500000000002
2021-09-16,15.612499999999999
2021-09-17,15.445833333333333
2021-09-18,15.704166666666666
2021-09-19,14.262500000000001
2021-09-20,12.945833333333333
2021-09-21,12.529166666666667
2021-09-22,12.758333333333333
2021-09-23,15.450000000000001
2021-09-24,16.554166666666667
2021-09-25,16.566666666666666
2021-09-26,17.954166666666666
2021-09-27,15.604166666666666
2021-09-28,12.791666666666666
2021-09-29,11.491666666666667
2021-09-30,11.075000000000001
2021-10-01,13.716666666666667
2021-10-02,15.4125
2021-10-03,17.224999999999998
2021-10-04,13.291666666666666
2021-10-05,12.458333333333334
2021-10-06,11.133333333333333
2021-10-07,12.216666666666667
2021-10-08,10.950000000000001
2021-10-09,10.762500000000001
2021-10-10,9.0875
2021-10-11,10.458333333333334
2021-10-12,9.433333333333334
2021-10-13,8.5375
2021-10-14,11.479166666666666
2021-10-15,9.508333333333335
2021-10-16,7.170833333333333
2021-10-17,8.174999999999999
2021-10-18,8.762500000000001
2021-10-19,14.358333333333334
2021-10-20,15.9375
2021-10-21,10.674999999999999
2021-10-22,7.945833333333333
2021-10-23,8.283333333333333
2021-10-24,7.3999999999999995
2021-10-25,9.591666666666667
2021-10-26,12.112499999999999
2021-10-27,12.0875
2021-10-28,9.575000000000001
2021-10-29,11.883333333333333
2021-10-30,12.612499999999999
2021-10-31,13.258333333333333
2021-11-01,10.641666666666667
2021-11-02,7.679166666666667
2021-11-03,5.7625
2021-11-04,6.4750000000000005
2021-11-05,7.733333333333333
2021-11-06,7.920833333333333
2021-11-07,9.25
2021-11-08,8.112499999999999
2021-11-09,6.904166666666666
2021-11-10,3.525
2021-11-11,2.0458333333333334
2021-11-12,3.2125
2021-11-13,7.745833333333334
2021-11-14,7.854166666666667
2021-11-15,6.6625000000000005
2021-11-16,5.195833333333334
2021-11-17,6.295833333333333
2021-11-18,7.491666666666667
2021-11-19,9.833333333333334
2021-11-20,8.245833333333334
2021-11-21,6.4375
2021-11-22,3.6166666666666667
2021-11-23,1.75
2021-11-24,3.5375
2021-11-25,3.0583333333333336
2021-11-26,4.008333333333334
2021-11-27,2.620833333333333
2021-11-28,2.316666666666667
2021-11-29,2.1083333333333334
2021-11-30,6.229166666666667
2021-12-01,7.629166666666666
2021-12-02,3.158333333333333
2021-12-03,2.3208333333333333
2021-12-04,3.9125
2021-12-05,4.0
2021-12-06,2.1416666666666666
2021-12-07,3.966666666666667
2021-12-08,4.5375000000000005
2021-12-09,3.0500000000000003
2021-12-10,2.3833333333333333
2021-12-11,3.0749999999999997
2021-12-12,5.779166666666666
2021-12-13,8.125
2021-12-14,7.45
2021-12-15,8.3375
2021-12-16,8.316666666666666
2021-12-17,6.870833333333334
2021-12-18,3.1750000000000003
2021-12-19,5.2
2021-12-20,3.5083333333333333
2021-12-21,-1.3499999999999999
2021-12-22,-1.6291666666666667
2021-12-23,2.058333333333333
2021-12-24,8.733333333333333
2021-12-25,2.9916666666666667
2021-12-26,1.2750000000000001
2021-12-27,5.616666666666667
2021-12-28,8.683333333333334
2021-12-29,9.416666666666666
2021-12-30,13.104166666666666
2021-12-31,13.233333333333334
