Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),Estermannufer,BrühlerStraße,VonSandtUfer,Rhenusallee,McCloyWeg,WegDammBonnBeuel,WilhelmSpiritusUfer,NordBrücke,SüdBrücke,KennedyBrücke,Bonn2019
2019-07-21 17:00:00,24.0,0.0,2.7,212.0,48.0,405.0,468.0,320.0,408.0,493.0,199.0,402.0,583.0,3643.0
2019-07-21 18:00:00,23.5,0.0,2.2,126.0,49.0,308.0,385.0,261.0,349.0,435.0,151.0,323.0,546.0,3018.0
2019-07-21 19:00:00,22.4,0.0,2.0,88.0,38.0,220.0,277.0,160.0,274.0,260.0,88.0,252.0,472.0,2211.0
2019-07-21 20:00:00,18.5,0.0,1.1,58.0,38.0,161.0,181.0,99.0,205.0,280.0,104.0,194.0,397.0,1779.0
2019-07-21 21:00:00,16.8,0.0,0.7,32.0,37.0,140.0,127.0,89.0,115.0,329.0,64.0,194.0,331.0,1513.0
2019-07-21 22:00:00,17.9,0.0,1.3,3.0,27.0,45.0,42.0,20.0,55.0,66.0,12.0,59.0,203.0,545.0
2019-07-21 23:00:00,17.4,0.0,1.3,2.0,16.0,5.0,18.0,3.0,23.0,12.0,5.0,24.0,77.0,196.0
2019-07-22 00:00:00,16.8,0.0,1.2,3.0,10.0,5.0,7.0,1.0,3.0,6.0,2.0,6.0,42.0,89.0
2019-07-22 01:00:00,16.5,0.0,1.1,2.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,21.0,38.0
2019-07-22 02:00:00,15.4,0.0,1.4,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,19.0,26.0
2019-07-22 03:00:00,16.0,0.0,2.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,8.0,16.0
2019-07-22 04:00:00,15.9,0.0,2.2,0.0,2.0,1.0,0.0,1.0,0.0,3.0,10.0,13.0,16.0,46.0
2019-07-22 05:00:00,16.2,0.0,2.2,6.0,24.0,13.0,7.0,8.0,2.0,19.0,27.0,52.0,77.0,239.0
2019-07-22 06:00:00,18.8,0.0,1.8,38.0,70.0,85.0,78.0,52.0,65.0,114.0,97.0,188.0,328.0,1132.0
2019-07-22 07:00:00,20.3,0.0,2.6,82.0,104.0,189.0,193.0,105.0,169.0,330.0,151.0,416.0,751.0,2547.0
2019-07-22 08:00:00,22.9,0.0,2.3,87.0,100.0,236.0,287.0,111.0,257.0,491.0,129.0,607.0,864.0,3246.0
2019-07-22 09:00:00,24.9,0.0,2.2,77.0,68.0,128.0,190.0,65.0,172.0,242.0,81.0,281.0,529.0,1872.0
2019-07-22 10:00:00,25.3,0.0,2.9,104.0,57.0,121.0,115.0,114.0,129.0,165.0,72.0,118.0,388.0,1433.0
2019-07-22 11:00:00,26.2,0.0,3.5,106.0,76.0,229.0,188.0,159.0,160.0,216.0,96.0,139.0,422.0,1830.0
2019-07-22 12:00:00,26.4,0.0,3.2,96.0,70.0,217.0,164.0,188.0,155.0,207.0,71.0,162.0,473.0,1843.0
2019-07-22 13:00:00,26.9,0.0,3.3,73.0,58.0,222.0,162.0,151.0,149.0,194.0,67.0,163.0,465.0,1755.0
2019-07-22 14:00:00,27.6,0.0,3.0,85.0,79.0,212.0,188.0,191.0,180.0,240.0,94.0,237.0,547.0,2117.0
2019-07-22 15:00:00,28.2,0.0,2.7,102.0,85.0,272.0,248.0,237.0,222.0,351.0,132.0,333.0,662.0,2712.0
2019-07-22 16:00:00,28.1,0.0,2.6,120.0,117.0,294.0,307.0,251.0,283.0,435.0,206.0,455.0,906.0,3455.0
2019-07-22 17:00:00,28.1,0.0,2.3,175.0,102.0,381.0,394.0,246.0,360.0,610.0,224.0,585.0,1081.0,4277.0
2019-07-22 18:00:00,27.4,0.0,2.2,127.0,95.0,296.0,349.0,221.0,397.0,479.0,192.0,459.0,896.0,3624.0
2019-07-22 19:00:00,25.8,0.0,1.8,79.0,53.0,244.0,267.0,184.0,313.0,276.0,142.0,317.0,700.0,2647.0
2019-07-22 20:00:00,21.7,0.0,1.0,67.0,52.0,171.0,200.0,131.0,245.0,248.0,114.0,233.0,506.0,2029.0
2019-07-22 21:00:00,20.2,0.0,1.0,33.0,44.0,151.0,147.0,89.0,160.0,174.0,94.0,152.0,375.0,1475.0
2019-07-22 22:00:00,18.9,0.0,0.6,18.0,37.0,66.0,57.0,37.0,79.0,98.0,34.0,122.0,259.0,831.0
2019-07-22 23:00:00,18.5,0.0,0.9,6.0,17.0,11.0,15.0,7.0,18.0,31.0,11.0,42.0,133.0,298.0
2019-07-23 00:00:00,17.3,0.0,1.1,3.0,4.0,6.0,1.0,2.0,7.0,8.0,3.0,4.0,59.0,105.0
2019-07-23 01:00:00,17.2,0.0,0.8,0.0,1.0,5.0,4.0,1.0,2.0,2.0,3.0,5.0,30.0,53.0
2019-07-23 02:00:00,16.8,0.0,1.0,0.0,4.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,14.0,39.0
2019-07-23 03:00:00,15.9,0.0,0.8,0.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,16.0,29.0
2019-07-23 04:00:00,15.4,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,6.0,14.0,20.0,49.0
2019-07-23 05:00:00,18.3,0.0,0.9,7.0,27.0,15.0,11.0,10.0,9.0,29.0,36.0,60.0,91.0,302.0
2019-07-23 06:00:00,20.3,0.0,0.9,47.0,64.0,91.0,89.0,55.0,73.0,148.0,112.0,200.0,401.0,1302.0
2019-07-23 07:00:00,22.4,0.0,1.1,87.0,115.0,191.0,236.0,126.0,209.0,363.0,170.0,456.0,789.0,2812.0
2019-07-23 08:00:00,26.2,0.0,1.4,94.0,107.0,279.0,300.0,136.0,266.0,562.0,143.0,676.0,912.0,3558.0
2019-07-23 09:00:00,28.8,0.0,1.7,92.0,79.0,235.0,217.0,64.0,183.0,328.0,120.0,296.0,541.0,2206.0
2019-07-23 10:00:00,30.4,0.0,2.5,113.0,50.0,190.0,152.0,128.0,154.0,183.0,67.0,132.0,415.0,1619.0
2019-07-23 11:00:00,30.8,0.0,2.6,85.0,59.0,241.0,146.0,185.0,140.0,213.0,120.0,145.0,354.0,1731.0
2019-07-23 12:00:00,32.1,0.0,2.7,84.0,69.0,160.0,161.0,136.0,140.0,190.0,75.0,143.0,433.0,1631.0
2019-07-23 13:00:00,32.3,0.0,3.2,69.0,70.0,164.0,137.0,124.0,134.0,217.0,96.0,147.0,450.0,1649.0
2019-07-23 14:00:00,33.4,0.0,2.3,62.0,67.0,153.0,133.0,129.0,128.0,228.0,97.0,201.0,489.0,1733.0
2019-07-23 15:00:00,34.1,0.0,3.1,110.0,94.0,216.0,191.0,159.0,179.0,286.0,137.0,289.0,631.0,2345.0
2019-07-23 16:00:00,33.9,0.0,2.5,128.0,101.0,277.0,291.0,194.0,236.0,406.0,206.0,458.0,868.0,3244.0
2019-07-23 17:00:00,33.9,0.0,2.3,140.0,89.0,325.0,326.0,187.0,271.0,532.0,243.0,525.0,952.0,3686.0
2019-07-23 18:00:00,32.6,0.0,2.1,86.0,72.0,315.0,301.0,214.0,330.0,432.0,182.0,442.0,914.0,3369.0
2019-07-23 19:00:00,29.4,0.0,1.4,126.0,66.0,239.0,231.0,178.0,261.0,359.0,161.0,358.0,714.0,2763.0
2019-07-23 20:00:00,25.3,0.0,1.5,72.0,42.0,227.0,210.0,162.0,233.0,235.0,112.0,278.0,533.0,2165.0
2019-07-23 21:00:00,24.9,0.0,2.8,53.0,51.0,191.0,172.0,141.0,196.0,218.0,77.0,241.0,459.0,1862.0
2019-07-23 22:00:00,25.2,0.0,3.5,18.0,32.0,104.0,117.0,44.0,139.0,161.0,37.0,204.0,339.0,1232.0
2019-07-23 23:00:00,23.3,0.0,2.4,4.0,14.0,25.0,51.0,19.0,47.0,47.0,15.0,51.0,209.0,492.0
2019-07-24 00:00:00,23.0,0.0,2.5,1.0,4.0,17.0,5.0,2.0,23.0,7.0,6.0,8.0,85.0,166.0
2019-07-24 01:00:00,21.4,0.0,2.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,9.0,2.0,33.0,69.0
2019-07-24 02:00:00,20.2,0.0,1.7,0.0,6.0,1.0,3.0,2.0,5.0,2.0,3.0,2.0,22.0,46.0
2019-07-24 03:00:00,19.5,0.0,1.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,14.0,27.0
2019-07-24 04:00:00,20.3,0.0,2.1,2.0,6.0,2.0,1.0,2.0,0.0,2.0,3.0,13.0,17.0,48.0
2019-07-24 05:00:00,22.1,0.0,1.3,10.0,22.0,27.0,14.0,13.0,12.0,31.0,41.0,55.0,89.0,320.0
2019-07-24 06:00:00,25.3,0.0,0.9,40.0,68.0,116.0,93.0,72.0,76.0,130.0,96.0,216.0,364.0,1296.0
2019-07-24 07:00:00,27.8,0.0,1.1,89.0,118.0,188.0,212.0,122.0,182.0,355.0,142.0,411.0,726.0,2593.0
2019-07-24 08:00:00,30.1,0.0,1.2,90.0,90.0,234.0,290.0,143.0,235.0,504.0,118.0,555.0,843.0,3166.0
2019-07-24 09:00:00,33.0,0.0,1.9,66.0,60.0,191.0,193.0,125.0,158.0,297.0,87.0,259.0,501.0,1978.0
2019-07-24 10:00:00,35.7,0.0,4.0,98.0,54.0,168.0,147.0,144.0,150.0,164.0,79.0,123.0,398.0,1559.0
2019-07-24 11:00:00,35.7,0.0,3.6,66.0,56.0,135.0,108.0,130.0,93.0,148.0,77.0,114.0,345.0,1305.0
2019-07-24 12:00:00,36.4,0.0,3.4,61.0,53.0,126.0,113.0,113.0,109.0,141.0,72.0,108.0,393.0,1323.0
2019-07-24 13:00:00,38.5,0.0,2.9,43.0,51.0,126.0,118.0,77.0,101.0,159.0,76.0,154.0,407.0,1351.0
2019-07-24 14:00:00,38.8,0.0,2.7,60.0,45.0,121.0,90.0,98.0,79.0,178.0,90.0,163.0,454.0,1408.0
2019-07-24 15:00:00,38.7,0.0,2.6,90.0,50.0,201.0,160.0,142.0,115.0,284.0,107.0,245.0,521.0,1958.0
2019-07-24 16:00:00,38.4,0.0,1.9,102.0,82.0,181.0,195.0,117.0,167.0,343.0,177.0,337.0,724.0,2490.0
2019-07-24 17:00:00,37.4,0.0,2.3,104.0,93.0,264.0,242.0,148.0,217.0,430.0,176.0,427.0,753.0,2928.0
2019-07-24 18:00:00,35.3,0.0,2.1,85.0,56.0,233.0,231.0,160.0,212.0,376.0,192.0,331.0,672.0,2618.0
2019-07-24 19:00:00,30.9,0.0,1.4,88.0,49.0,178.0,199.0,131.0,222.0,227.0,126.0,224.0,593.0,2117.0
2019-07-24 20:00:00,28.5,0.0,2.1,50.0,44.0,183.0,172.0,96.0,156.0,227.0,98.0,194.0,459.0,1742.0
2019-07-24 21:00:00,28.0,0.0,2.7,37.0,23.0,114.0,140.0,113.0,144.0,148.0,87.0,136.0,382.0,1377.0
2019-07-24 22:00:00,27.2,0.0,2.0,20.0,28.0,72.0,103.0,55.0,116.0,96.0,52.0,109.0,347.0,1020.0
2019-07-24 23:00:00,25.2,0.0,1.1,4.0,22.0,26.0,30.0,19.0,50.0,40.0,11.0,44.0,204.0,458.0
2019-07-25 00:00:00,24.6,0.0,2.0,0.0,8.0,7.0,18.0,5.0,17.0,20.0,3.0,25.0,66.0,177.0
2019-07-25 01:00:00,24.7,0.0,2.3,0.0,9.0,8.0,3.0,0.0,1.0,10.0,4.0,8.0,43.0,89.0
2019-07-25 02:00:00,23.5,0.0,1.9,0.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,5.0,16.0,36.0
2019-07-25 03:00:00,21.7,0.0,1.3,1.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,11.0,22.0
2019-07-25 04:00:00,20.8,0.0,0.9,1.0,6.0,3.0,1.0,1.0,0.0,5.0,5.0,15.0,18.0,56.0
2019-07-25 05:00:00,22.8,0.0,1.1,10.0,20.0,15.0,11.0,8.0,8.0,33.0,28.0,44.0,86.0,266.0
2019-07-25 06:00:00,25.4,0.0,1.1,36.0,51.0,96.0,84.0,63.0,81.0,115.0,91.0,182.0,325.0,1148.0
2019-07-25 07:00:00,27.2,0.0,1.4,78.0,84.0,154.0,182.0,105.0,150.0,324.0,125.0,363.0,664.0,2275.0
2019-07-25 08:00:00,30.7,0.0,1.7,61.0,83.0,218.0,254.0,116.0,227.0,421.0,99.0,478.0,772.0,2788.0
2019-07-25 09:00:00,34.7,0.0,1.9,78.0,86.0,183.0,183.0,109.0,140.0,259.0,64.0,214.0,475.0,1848.0
2019-07-25 10:00:00,36.6,0.0,1.9,73.0,52.0,107.0,95.0,83.0,121.0,143.0,43.0,101.0,297.0,1154.0
2019-07-25 11:00:00,38.2,0.0,2.8,53.0,37.0,93.0,63.0,68.0,79.0,130.0,61.0,83.0,332.0,1032.0
2019-07-25 12:00:00,39.4,0.0,3.6,34.0,50.0,116.0,75.0,53.0,67.0,117.0,51.0,90.0,342.0,1031.0
2019-07-25 13:00:00,39.2,0.0,3.1,31.0,39.0,65.0,81.0,49.0,48.0,144.0,55.0,107.0,358.0,1004.0
2019-07-25 14:00:00,38.9,0.0,3.5,44.0,50.0,87.0,112.0,56.0,101.0,150.0,65.0,147.0,383.0,1223.0
2019-07-25 15:00:00,38.7,0.0,3.1,44.0,57.0,107.0,128.0,63.0,90.0,203.0,106.0,225.0,502.0,1568.0
2019-07-25 16:00:00,39.3,0.0,2.1,74.0,76.0,129.0,144.0,74.0,110.0,241.0,138.0,264.0,593.0,1884.0
2019-07-25 17:00:00,36.7,0.0,1.7,86.0,67.0,157.0,196.0,116.0,161.0,340.0,141.0,322.0,604.0,2259.0
2019-07-25 18:00:00,33.5,0.0,1.7,62.0,50.0,212.0,176.0,130.0,153.0,320.0,143.0,280.0,592.0,2171.0
2019-07-25 19:00:00,30.1,0.0,1.9,48.0,41.0,158.0,207.0,112.0,194.0,237.0,119.0,252.0,574.0,1994.0
2019-07-25 20:00:00,27.9,0.0,2.0,43.0,23.0,154.0,158.0,82.0,158.0,182.0,92.0,181.0,400.0,1531.0
2019-07-25 21:00:00,28.6,0.0,2.9,38.0,41.0,91.0,121.0,68.0,103.0,167.0,97.0,150.0,307.0,1215.0
2019-07-25 22:00:00,27.6,0.0,3.2,16.0,24.0,70.0,79.0,59.0,102.0,142.0,43.0,174.0,325.0,1073.0
2019-07-25 23:00:00,26.2,0.0,2.6,12.0,10.0,28.0,37.0,14.0,50.0,69.0,22.0,46.0,193.0,495.0
2019-07-26 00:00:00,26.1,0.0,1.5,5.0,10.0,3.0,9.0,1.0,13.0,34.0,9.0,17.0,103.0,208.0
2019-07-26 01:00:00,23.9,0.0,1.7,0.0,5.0,6.0,1.0,8.0,4.0,12.0,7.0,9.0,58.0,111.0
2019-07-26 02:00:00,24.0,0.0,2.6,3.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,44.0,62.0
2019-07-26 03:00:00,23.2,0.0,2.6,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,18.0,31.0
2019-07-26 04:00:00,23.0,0.0,2.9,0.0,6.0,4.0,0.0,3.0,0.0,4.0,9.0,13.0,24.0,63.0
2019-07-26 05:00:00,23.9,0.0,2.6,5.0,16.0,11.0,8.0,4.0,4.0,24.0,22.0,41.0,88.0,230.0
2019-07-26 06:00:00,25.7,0.0,2.6,27.0,42.0,63.0,70.0,47.0,54.0,102.0,69.0,132.0,290.0,922.0
2019-07-26 07:00:00,29.6,0.0,1.8,58.0,97.0,142.0,162.0,84.0,135.0,223.0,98.0,293.0,523.0,1862.0
2019-07-26 08:00:00,31.9,0.0,1.9,39.0,67.0,162.0,210.0,94.0,179.0,362.0,95.0,359.0,650.0,2273.0
2019-07-26 09:00:00,34.7,0.0,2.7,71.0,48.0,138.0,126.0,94.0,117.0,204.0,60.0,177.0,440.0,1527.0
2019-07-26 10:00:00,36.8,0.0,3.0,107.0,41.0,112.0,99.0,77.0,98.0,160.0,51.0,80.0,334.0,1190.0
2019-07-26 11:00:00,37.3,0.0,3.5,58.0,51.0,140.0,92.0,139.0,91.0,115.0,56.0,84.0,343.0,1199.0
2019-07-26 12:00:00,38.3,0.0,3.3,48.0,47.0,101.0,126.0,65.0,102.0,119.0,64.0,114.0,412.0,1231.0
2019-07-26 13:00:00,37.4,0.0,2.9,44.0,59.0,92.0,99.0,79.0,105.0,138.0,67.0,143.0,442.0,1305.0
2019-07-26 14:00:00,36.8,0.0,3.1,55.0,55.0,120.0,99.0,79.0,69.0,171.0,87.0,197.0,439.0,1410.0
2019-07-26 15:00:00,36.0,0.0,2.5,52.0,52.0,124.0,145.0,83.0,118.0,199.0,72.0,219.0,519.0,1627.0
2019-07-26 16:00:00,29.6,0.0,3.8,46.0,66.0,110.0,146.0,95.0,149.0,255.0,100.0,206.0,526.0,1755.0
2019-07-26 17:00:00,26.2,0.0,3.8,61.0,55.0,125.0,147.0,102.0,115.0,195.0,104.0,212.0,530.0,1691.0
2019-07-26 18:00:00,25.2,0.0,1.4,35.0,35.0,90.0,119.0,57.0,101.0,186.0,43.0,195.0,444.0,1335.0
2019-07-26 19:00:00,25.1,0.0,0.8,30.0,45.0,108.0,135.0,45.0,120.0,230.0,54.0,296.0,372.0,1459.0
2019-07-26 20:00:00,24.0,0.0,1.1,23.0,17.0,93.0,104.0,58.0,108.0,232.0,68.0,227.0,311.0,1289.0
2019-07-26 21:00:00,23.1,0.0,1.5,27.0,16.0,72.0,96.0,43.0,74.0,161.0,43.0,164.0,231.0,950.0
2019-07-26 22:00:00,23.4,0.0,1.2,10.0,14.0,30.0,79.0,17.0,62.0,137.0,32.0,171.0,201.0,782.0
2019-07-26 23:00:00,21.5,0.0,1.0,3.0,11.0,32.0,80.0,30.0,60.0,138.0,57.0,172.0,171.0,774.0
2019-07-27 00:00:00,21.1,0.0,0.9,1.0,25.0,21.0,76.0,19.0,44.0,185.0,21.0,152.0,151.0,707.0
2019-07-27 01:00:00,20.2,0.0,0.8,3.0,5.0,10.0,22.0,9.0,12.0,59.0,16.0,41.0,119.0,304.0
2019-07-27 02:00:00,20.0,0.0,1.0,4.0,4.0,1.0,6.0,2.0,6.0,11.0,15.0,10.0,100.0,160.0
2019-07-27 03:00:00,20.0,0.0,1.6,0.0,3.0,3.0,5.0,0.0,1.0,7.0,1.0,12.0,69.0,101.0
2019-07-27 04:00:00,22.3,0.0,3.2,0.0,7.0,4.0,5.0,4.0,2.0,5.0,10.0,7.0,36.0,80.0
2019-07-27 05:00:00,21.4,0.0,2.8,1.0,2.0,3.0,5.0,3.0,2.0,5.0,8.0,11.0,21.0,65.0
2019-07-27 06:00:00,21.8,0.0,1.6,7.0,10.0,15.0,13.0,8.0,10.0,8.0,16.0,13.0,42.0,147.0
2019-07-27 07:00:00,23.1,0.0,1.0,8.0,13.0,16.0,15.0,11.0,16.0,22.0,13.0,29.0,67.0,218.0
2019-07-27 08:00:00,23.8,0.0,1.8,17.0,32.0,36.0,49.0,32.0,51.0,58.0,30.0,56.0,121.0,494.0
2019-07-27 09:00:00,23.1,0.0,2.5,42.0,30.0,68.0,67.0,59.0,87.0,86.0,45.0,67.0,259.0,833.0
2019-07-27 10:00:00,23.0,0.0,2.3,56.0,57.0,148.0,144.0,128.0,148.0,138.0,67.0,122.0,396.0,1472.0
2019-07-27 11:00:00,24.2,0.0,1.3,81.0,51.0,163.0,154.0,130.0,148.0,182.0,70.0,119.0,483.0,1630.0
2019-07-27 12:00:00,24.7,0.0,0.9,69.0,53.0,215.0,158.0,152.0,176.0,213.0,81.0,143.0,446.0,1761.0
2019-07-27 13:00:00,24.7,0.0,1.3,117.0,56.0,138.0,179.0,132.0,182.0,194.0,67.0,145.0,460.0,1711.0
2019-07-27 14:00:00,21.4,0.0,1.5,84.0,67.0,139.0,191.0,120.0,179.0,241.0,82.0,179.0,517.0,1824.0
2019-07-27 15:00:00,20.1,0.0,1.6,85.0,46.0,136.0,137.0,88.0,148.0,182.0,84.0,164.0,422.0,1518.0
2019-07-27 16:00:00,20.4,0.0,1.6,12.0,19.0,48.0,42.0,43.0,41.0,49.0,25.0,54.0,195.0,531.0
2019-07-27 17:00:00,20.1,0.0,1.6,27.0,26.0,72.0,74.0,74.0,69.0,91.0,18.0,80.0,212.0,767.0
2019-07-27 18:00:00,19.9,0.0,1.6,31.0,26.0,111.0,58.0,67.0,64.0,128.0,35.0,118.0,246.0,899.0
2019-07-27 19:00:00,19.7,0.0,1.2,17.0,27.0,84.0,92.0,39.0,82.0,119.0,19.0,138.0,237.0,877.0
2019-07-27 20:00:00,19.5,0.0,1.3,15.0,24.0,60.0,61.0,43.0,74.0,95.0,28.0,128.0,230.0,785.0
2019-07-27 21:00:00,19.4,0.0,1.5,12.0,19.0,40.0,47.0,39.0,42.0,77.0,17.0,64.0,141.0,515.0
2019-07-27 22:00:00,19.2,0.0,1.6,1.0,11.0,22.0,37.0,13.0,19.0,62.0,17.0,94.0,121.0,403.0
2019-07-27 23:00:00,19.1,0.0,2.2,5.0,6.0,10.0,21.0,0.0,18.0,35.0,12.0,49.0,79.0,240.0
2019-07-28 00:00:00,19.2,0.0,1.8,2.0,5.0,7.0,13.0,7.0,7.0,54.0,7.0,44.0,74.0,221.0
2019-07-28 01:00:00,19.2,0.0,1.6,0.0,3.0,2.0,2.0,2.0,5.0,7.0,4.0,12.0,63.0,103.0
2019-07-28 02:00:00,19.3,0.0,1.5,0.0,7.0,1.0,3.0,2.0,1.0,5.0,2.0,7.0,37.0,66.0
2019-07-28 03:00:00,19.0,0.0,1.8,1.0,4.0,3.0,1.0,0.0,3.0,4.0,4.0,2.0,18.0,41.0
2019-07-28 04:00:00,18.6,0.0,2.3,1.0,2.0,1.0,1.0,0.0,1.0,6.0,1.0,2.0,8.0,25.0
2019-07-28 05:00:00,18.5,0.0,2.2,1.0,3.0,1.0,3.0,0.0,1.0,4.0,4.0,6.0,16.0,41.0
2019-07-28 06:00:00,18.5,0.0,2.1,4.0,3.0,3.0,6.0,5.0,4.0,2.0,3.0,12.0,22.0,65.0
2019-07-28 07:00:00,18.3,0.0,2.5,2.0,5.0,12.0,8.0,13.0,9.0,13.0,11.0,10.0,24.0,110.0
2019-07-28 08:00:00,18.3,0.0,2.0,10.0,11.0,24.0,30.0,31.0,29.0,31.0,19.0,33.0,61.0,286.0
2019-07-28 09:00:00,18.8,0.0,1.6,46.0,24.0,48.0,70.0,48.0,41.0,62.0,23.0,59.0,102.0,538.0
2019-07-28 10:00:00,18.8,0.0,2.4,39.0,15.0,48.0,64.0,39.0,64.0,79.0,33.0,44.0,150.0,600.0
2019-07-28 11:00:00,18.3,0.0,2.8,36.0,11.0,50.0,49.0,33.0,49.0,49.0,19.0,44.0,94.0,456.0
2019-07-28 12:00:00,18.2,0.0,2.8,30.0,18.0,52.0,32.0,41.0,30.0,57.0,38.0,35.0,131.0,476.0
2019-07-28 13:00:00,18.1,0.0,3.7,34.0,19.0,36.0,67.0,43.0,58.0,64.0,38.0,72.0,159.0,608.0
2019-07-28 14:00:00,17.8,0.0,3.8,43.0,22.0,77.0,72.0,79.0,54.0,68.0,40.0,73.0,185.0,723.0
2019-07-28 15:00:00,17.7,0.0,3.8,29.0,24.0,102.0,91.0,75.0,58.0,156.0,38.0,87.0,173.0,857.0
2019-07-28 16:00:00,17.6,0.0,3.5,23.0,11.0,85.0,112.0,77.0,98.0,133.0,42.0,109.0,212.0,917.0
2019-07-28 17:00:00,17.3,0.0,3.4,27.0,21.0,84.0,77.0,83.0,58.0,96.0,33.0,96.0,198.0,790.0
2019-07-28 18:00:00,17.2,0.6,3.4,18.0,14.0,64.0,75.0,61.0,45.0,95.0,20.0,47.0,198.0,654.0
2019-07-28 19:00:00,17.2,0.1,2.8,19.0,12.0,42.0,63.0,33.0,38.0,75.0,21.0,70.0,159.0,547.0
2019-07-28 20:00:00,17.0,0.0,3.1,17.0,11.0,49.0,32.0,34.0,38.0,77.0,13.0,48.0,151.0,486.0
2019-07-28 21:00:00,17.0,0.0,2.8,5.0,10.0,35.0,20.0,31.0,22.0,42.0,9.0,33.0,108.0,323.0
2019-07-28 22:00:00,16.9,0.0,2.2,3.0,4.0,10.0,6.0,8.0,7.0,29.0,7.0,8.0,74.0,157.0
2019-07-28 23:00:00,16.8,0.0,2.3,5.0,7.0,3.0,5.0,1.0,5.0,14.0,1.0,9.0,50.0,102.0
2019-07-29 00:00:00,16.6,0.0,1.6,2.0,4.0,0.0,2.0,2.0,3.0,3.0,4.0,5.0,14.0,40.0
2019-07-29 01:00:00,16.8,0.0,1.1,0.0,5.0,4.0,0.0,2.0,0.0,4.0,3.0,0.0,14.0,33.0
2019-07-29 02:00:00,16.7,0.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,8.0
2019-07-29 03:00:00,16.6,0.0,1.2,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,12.0
2019-07-29 04:00:00,16.4,0.0,1.7,0.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,9.0,18.0,42.0
2019-07-29 05:00:00,15.9,0.0,1.1,9.0,20.0,18.0,11.0,6.0,6.0,31.0,21.0,42.0,78.0,245.0
2019-07-29 06:00:00,16.7,0.0,0.8,48.0,64.0,71.0,61.0,46.0,53.0,98.0,90.0,168.0,300.0,1016.0
2019-07-29 07:00:00,17.3,0.0,1.2,84.0,87.0,171.0,189.0,108.0,157.0,302.0,128.0,391.0,683.0,2350.0
2019-07-29 08:00:00,19.7,0.0,1.4,55.0,101.0,217.0,246.0,102.0,195.0,455.0,100.0,527.0,761.0,2823.0
2019-07-29 09:00:00,20.6,0.0,1.6,67.0,50.0,124.0,126.0,83.0,116.0,234.0,75.0,227.0,457.0,1592.0
2019-07-29 10:00:00,21.5,0.0,1.7,86.0,55.0,119.0,127.0,118.0,117.0,167.0,66.0,142.0,379.0,1416.0
2019-07-29 11:00:00,23.0,0.0,2.3,76.0,60.0,164.0,189.0,172.0,188.0,184.0,51.0,125.0,424.0,1667.0
2019-07-29 12:00:00,24.3,0.0,2.4,101.0,66.0,200.0,146.0,198.0,151.0,206.0,55.0,155.0,411.0,1725.0
2019-07-29 13:00:00,24.7,0.0,2.0,91.0,66.0,243.0,184.0,170.0,189.0,231.0,62.0,164.0,492.0,1941.0
2019-07-29 14:00:00,24.7,0.0,2.5,113.0,83.0,222.0,179.0,192.0,162.0,258.0,85.0,164.0,530.0,2030.0
2019-07-29 15:00:00,25.0,0.0,2.5,124.0,88.0,242.0,261.0,176.0,281.0,314.0,114.0,286.0,600.0,2545.0
2019-07-29 16:00:00,25.3,0.0,1.9,132.0,110.0,294.0,392.0,260.0,358.0,437.0,186.0,455.0,919.0,3624.0
2019-07-29 17:00:00,25.7,0.0,1.4,142.0,109.0,369.0,433.0,260.0,414.0,591.0,199.0,555.0,970.0,4166.0
2019-07-29 18:00:00,24.4,0.0,1.4,147.0,82.0,308.0,374.0,203.0,402.0,474.0,182.0,436.0,854.0,3573.0
2019-07-29 19:00:00,22.4,0.0,1.5,75.0,84.0,256.0,316.0,151.0,330.0,364.0,134.0,378.0,654.0,2815.0
2019-07-29 20:00:00,19.3,0.0,1.2,61.0,46.0,183.0,240.0,137.0,276.0,252.0,126.0,268.0,539.0,2182.0
2019-07-29 21:00:00,17.4,0.6,0.9,41.0,37.0,118.0,143.0,104.0,144.0,172.0,55.0,187.0,371.0,1413.0
2019-07-29 22:00:00,16.5,0.0,0.8,18.0,34.0,46.0,67.0,31.0,62.0,111.0,29.0,119.0,258.0,795.0
2019-07-29 23:00:00,15.8,0.0,0.5,1.0,16.0,13.0,23.0,7.0,23.0,23.0,8.0,31.0,126.0,276.0
